time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_tx_retires_cal,c_retransmits_cal,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_rssi,s_lqi,s_tx_retires_cal,s_retransmits_cal,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_tx_retires2_cal,s_retransmits2_cal,s_rssi2,s_lqi2,s_rssi_status2
57525,1.61781119483366E+018,3.242297,1.186185,0,0,0.367394,0.930065,0.447783,-2,0.040317,0.5,0,1.5,47.120998,12.671952,0.214952,12.886904,8579,76198,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.26128,12.355984,12.617264,7549,4050,-57,53,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57529,1.61781119491238E+018,3.269084,1.211298,0,0,0.368368,0.92968,0.460577,-2,0.032638,0.5,0,1.5,47.120998,12.671952,0.214952,12.886904,8579,76198,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-57,53,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57531,1.61781119495333E+018,3.28219,1.223631,0,0,0.369179,0.929358,0.445651,-2,0.038048,0.5,0,1.5,47.120998,12.671952,0.214952,12.886904,8579,76198,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57532,1.61781119497325E+018,3.288984,1.23004,0,0,0.369585,0.929197,0.466974,-2,0.04852,0.5,0,1.5,47.120998,12.671952,0.214952,12.886904,8579,76198,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57533,1.61781119499324E+018,3.29571,1.236396,0,0,0.370152,0.928971,0.46271,-2,0.064577,0.5,0,1.5,47.120998,12.671952,0.214952,12.886904,8579,76198,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57534,1.6178111950122E+018,3.302181,1.242526,0,0,0.370801,0.928713,0.445651,-2,0.073304,0.5,0,1.5,47.120998,12.671952,0.214952,12.886904,8579,76198,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57535,1.61781119503221E+018,3.308674,1.248694,0,0,0.37153,0.928421,0.447783,-2,0.077493,0.5,0,1.5,47.120998,11.898128,0.20984,12.107968,8579,76198,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57537,1.61781119507208E+018,3.321753,1.26118,0,0,0.373554,0.927608,0.45418,-2,0.132645,0.5,0,1.5,47.120998,11.898128,0.20984,12.107968,8675,76211,96,13,-54,56,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57539,1.61781119511306E+018,3.335219,1.274186,0,0,0.377194,0.926134,0.466974,-2,0.167028,0.5,0,1.5,47.120998,11.898128,0.20984,12.107968,8675,76211,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57542,1.61781119517195E+018,3.354655,1.293286,0,0,0.381635,0.924313,0.458445,-2,0.173835,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57546,1.61781119525275E+018,3.380681,1.319489,0,0,0.390731,0.920505,0.456313,-2,0.300197,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-53,57,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57548,1.61781119529283E+018,3.393406,1.332752,0,0,0.396747,0.917928,0.464842,-2,0.354476,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-53,57,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57549,1.61781119531263E+018,3.399835,1.339586,0,0,0.399949,0.916537,0.469106,-2,0.367392,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-53,57,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57550,1.61781119533171E+018,3.405983,1.346214,0,0,0.403146,0.915136,0.452048,-2,0.370882,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-53,57,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57551,1.61781119535162E+018,3.411999,1.352791,0,0,0.406418,0.913687,0.445651,-2,0.379435,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7549,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57552,1.61781119537147E+018,3.41811,1.359569,0,0,0.409843,0.912156,0.456313,-2,0.397761,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-59,51,5,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57554,1.61781119541243E+018,3.43049,1.373612,0,0,0.418184,0.908362,0.464842,-2,0.381354,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57556,1.61781119545144E+018,3.442112,1.387297,0,0,0.425542,0.904938,0.449916,-2,0.445932,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57559,1.61781119551127E+018,3.458987,1.408038,0,0,0.437351,0.899291,0.445651,-2,0.468621,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57563,1.61781119559245E+018,3.480476,1.436428,0,0,0.458494,0.888697,0.443519,-2,0.596903,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57565,1.61781119563104E+018,3.490624,1.450876,0,0,0.46924,0.88307,0.43499,-2,0.659385,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57566,1.61781119565104E+018,3.495421,1.457979,0,0,0.47501,0.87998,0.428593,-2,0.688881,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57567,1.61781119567105E+018,3.500171,1.465217,0,0,0.480989,0.876727,0.432857,-2,0.722217,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57568,1.61781119569103E+018,3.50496,1.472734,0,0,0.48725,0.873262,0.445651,-2,0.758171,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57569,1.61781119571196E+018,3.509664,1.480355,0,0,0.49705,0.867722,0.447783,-2,0.805644,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57571,1.61781119575088E+018,3.518455,1.495616,0,0,0.510393,0.859941,0.439254,-2,0.812625,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57576,1.61781119585061E+018,3.538284,1.5348,0,0,0.543248,0.839572,0.441387,-2,0.826588,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57578,1.61781119589063E+018,3.545231,1.550751,0,0,0.559048,0.829135,0.430725,-2,0.775799,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57579,1.61781119591047E+018,3.548492,1.558816,0,0,0.564895,0.825163,0.43499,-2,0.749968,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57580,1.61781119593044E+018,3.551686,1.567046,0,0,0.570642,0.821199,0.441387,-2,0.74159,0.5,0,1.5,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.239152,11.410576,11.649728,7554,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57581,1.61781119595044E+018,3.55472,1.5752,0,0,0.576504,0.817095,0.43499,-2,0.757298,0.5,0,0,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57582,1.61781119597031E+018,3.557608,1.583316,0,0,0.582336,0.812948,0.430725,-2,0.759742,0.5,0,0,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57584,1.61781119601031E+018,3.563196,1.600153,0,0,0.59384,0.804583,0.449916,-2,0.75468,0.5,0,0,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-57,53,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57586,1.6178111960512E+018,3.568306,1.617363,0,0,0.608,0.793937,0.443519,-2,0.748746,0.5,0,0,34.759998,11.898128,0.20984,12.107968,8675,76211,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-57,53,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57588,1.61781119609015E+018,3.572854,1.634687,0,0,0.618751,0.785587,0.447783,-2,0.707382,0.5,0,0,34.759998,11.311488,0.202032,11.51352,8883,76219,208,8,-51,59,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57593,1.6178111961911E+018,3.582372,1.67922,0,0,0.644057,0.764978,0.452048,-2,0.588525,0.5,0,0,34.759998,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57595,1.61781119622995E+018,3.585433,1.697516,0,0,0.652165,0.758077,0.464842,-2,0.550826,0.5,0,0,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57596,1.61781119625005E+018,3.586809,1.706624,0,0,0.655861,0.754881,0.460577,-2,0.514523,0.5,0,0,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57597,1.6178111962698E+018,3.588054,1.71545,0,0,0.659149,0.752012,0.445651,-2,0.469843,0.5,0,0,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57598,1.61781119628981E+018,3.58925,1.724497,0,0,0.662228,0.749303,0.456313,-2,0.434238,0.5,0,0,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57599,1.61781119630975E+018,3.590393,1.733724,0,0,0.6651,0.746754,0.464842,-2,0.406487,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-57,53,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57601,1.61781119634967E+018,3.592422,1.752034,0,0,0.671009,0.741449,0.45418,-2,0.286758,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-50,60,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7554,4050,-57,53,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57603,1.61781119638971E+018,3.594219,1.770412,0,0,0.674045,0.738691,0.466974,-2,0.205425,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-50,60,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-58,52,15,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57605,1.6178111964295E+018,3.595881,1.788889,0,0,0.67649,0.736451,0.460577,-2,0.166853,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57608,1.61781119649037E+018,3.598122,1.816218,0,0,0.680273,0.732959,0.466974,-2,0.15865,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57612,1.61781119656921E+018,3.600681,1.852933,0,0,0.685691,0.727892,0.456313,-2,0.241205,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57614,1.61781119660914E+018,3.601738,1.871411,0,0,0.689303,0.724473,0.466974,-2,0.262498,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-59,51,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57615,1.6178111966291E+018,3.602191,1.880526,0,0,0.691198,0.722666,0.456313,-2,0.278904,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57616,1.61781119665013E+018,3.602595,1.8896,0,0,0.69447,0.719522,0.45418,-2,0.330391,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57617,1.61781119666908E+018,3.602923,1.898849,0,0,0.696977,0.717093,0.46271,-2,0.362854,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-58,52,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57618,1.61781119668904E+018,3.603188,1.908142,0,0,0.699663,0.714473,0.464842,-2,0.399157,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-57,53,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57620,1.61781119672894E+018,3.603495,1.926392,0,0,0.70581,0.708401,0.45418,-2,0.481362,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-57,53,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57623,1.61781119678984E+018,3.603317,1.953854,0,0,0.718612,0.695411,0.464842,-2,0.578577,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-57,53,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57627,1.61781119686872E+018,3.601481,1.990395,0,0,0.735092,0.677967,0.456313,-2,0.670555,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57629,1.61781119690861E+018,3.599904,2.008408,0,0,0.743845,0.668352,0.45418,-2,0.695863,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57630,1.6178111969286E+018,3.598959,2.017228,0,0,0.748435,0.663208,0.443519,-2,0.731467,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57631,1.61781119694955E+018,3.597876,2.026161,0,0,0.755625,0.655005,0.449916,-2,0.776322,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.262192,12.919032,13.181224,7569,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57632,1.61781119696849E+018,3.596617,2.034941,0,0,0.760633,0.649183,0.443519,-2,0.811229,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57635,1.61781119702836E+018,3.59199,2.061318,0,0,0.776046,0.630676,0.443519,-2,0.854862,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57637,1.61781119706831E+018,3.588183,2.078819,0,0,0.78645,0.617654,0.445651,-2,0.887849,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8883,76219,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57638,1.6178111970883E+018,3.58609,2.087395,0,0,0.791597,0.611044,0.441387,-2,0.885231,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8985,76221,102,2,-49,61,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57640,1.61781119712831E+018,3.58134,2.104664,0,0,0.804013,0.594612,0.447783,-2,0.867429,0.5,0,1.5,37.41,11.311488,0.202032,11.51352,8985,76221,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57641,1.6178111971482E+018,3.578742,2.113145,0,0,0.808863,0.587997,0.443519,-2,0.870047,0.5,0,1.5,37.41,10.409688,0.195688,10.605376,8985,76221,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57642,1.61781119716807E+018,3.575993,2.121624,0,0,0.813608,0.581413,0.445651,-2,0.864113,0.5,0,1.5,37.41,10.409688,0.195688,10.605376,8985,76221,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57644,1.61781119720805E+018,3.570152,2.138239,0,0,0.822938,0.568131,0.443519,-2,0.857306,0.5,0,1.5,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57646,1.61781119724792E+018,3.563668,2.154935,0,0,0.832003,0.554772,0.445651,-2,0.84823,0.5,0,0,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57648,1.61781119728786E+018,3.556556,2.171465,0,0,0.842593,0.53855,0.449916,-2,0.808437,0.5,0,0,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57650,1.61781119732777E+018,3.548842,2.187819,0,0,0.850352,0.526214,0.449916,-2,0.76044,0.5,0,0,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57652,1.61781119736777E+018,3.540816,2.20364,0,0,0.857392,0.514664,0.447783,-2,0.698481,0.5,0,0,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-50,60,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7569,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57655,1.61781119742765E+018,3.527467,2.227883,0,0,0.867245,0.497882,0.464842,-2,0.544194,0.5,0,1.5,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-50,60,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7581,4050,-55,55,12,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57657,1.61781119746762E+018,3.518336,2.243341,0,0,0.872112,0.489306,0.445651,-2,0.51016,0.5,0,1.5,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7581,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57658,1.61781119748755E+018,3.513558,2.251167,0,0,0.874323,0.485344,0.458445,-2,0.477348,0.5,0,1.5,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7581,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57659,1.61781119750764E+018,3.508663,2.259021,0,0,0.876391,0.481601,0.46271,-2,0.453437,0.5,0,1.5,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7581,4050,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57661,1.61781119754738E+018,3.498814,2.274387,0,0,0.880229,0.474549,0.45418,-2,0.408407,0.5,0,1.5,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-52,58,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7581,4050,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57663,1.61781119758736E+018,3.488393,2.290043,0,0,0.884581,0.466387,0.466974,-2,0.400029,0.5,0,1.5,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7581,4050,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57665,1.61781119762731E+018,3.478217,2.304783,0,0,0.888177,0.459502,0.449916,-2,0.416436,0.5,0,1.5,26.115,10.409688,0.195688,10.605376,8985,76221,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.21692,9.694544,9.911464,7581,4050,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
